feature,mean_absolute_shap,group
FP_1430,0.0007007160058231462,fingerprints
FP_1280,0.0006987507008914853,fingerprints
FP_1607,0.0006972227958335098,fingerprints
FP_1672,0.0006952333164416051,fingerprints
FP_590,0.0006945247602945806,fingerprints
FP_329,0.0006873144193248502,fingerprints
FP_1606,0.0006865391253958699,fingerprints
FP_1590,0.0006840387729438945,fingerprints
FP_2,0.000683816092771911,fingerprints
FP_940,0.0006791562346181428,fingerprints
FP_63,0.0006772036890848222,fingerprints
FP_116,0.0006766181022525206,fingerprints
FP_119,0.0006752942607922428,fingerprints
FP_826,0.000671889173770402,fingerprints
FP_1156,0.0006679651224449335,fingerprints
FP_26,0.000667612836082148,fingerprints
FP_84,0.0006664698812939916,fingerprints
FP_902,0.0006659051404532819,fingerprints
FP_1603,0.000652348384328894,fingerprints
FP_798,0.0006480043674714349,fingerprints
FP_1387,0.0006473072795024494,fingerprints
FP_1991,0.0006467216567269926,fingerprints
FP_1708,0.0006446650747467737,fingerprints
FP_1653,0.0006400451364921299,fingerprints
FP_127,0.0006389234204682045,fingerprints
FP_1508,0.0006328823870373355,fingerprints
FP_70,0.0006314377889149948,fingerprints
FP_1089,0.0006281323876541644,fingerprints
FP_1631,0.0006273807588828253,fingerprints
FP_1810,0.0006266088933336618,fingerprints
FP_1417,0.0006239804696172693,fingerprints
FP_840,0.0006220324951384372,fingerprints
FP_1476,0.0006175593986446757,fingerprints
FP_1110,0.0006132439262516521,fingerprints
FP_1601,0.0006072471852036126,fingerprints
FP_1759,0.0006019097894923403,fingerprints
FP_1393,0.000600868791991198,fingerprints
FP_448,0.000600781269757678,fingerprints
FP_768,0.0005970921318709156,fingerprints
FP_1981,0.0005928692881563224,fingerprints
FP_1160,0.0005918397579886643,fingerprints
FP_204,0.0005890955485302211,fingerprints
FP_1516,0.000583452159190034,fingerprints
FP_763,0.0005830915062805863,fingerprints
FP_1923,0.000582845167191811,fingerprints
FP_1886,0.000580142156533018,fingerprints
FP_1896,0.0005773216722420319,fingerprints
FP_1169,0.0005645130705338701,fingerprints
FP_179,0.0005633326821675942,fingerprints
FP_1758,0.0005612250282086505,fingerprints
