feature,mean_absolute_shap,group
FP_396,1.9139475800228963e-05,fingerprints
FP_46,1.6986148729289213e-05,fingerprints
FP_1439,1.5017252757417086e-05,fingerprints
FP_44,1.4773342714964256e-05,fingerprints
FP_320,1.4764336490253178e-05,fingerprints
FP_995,1.3956175668238179e-05,fingerprints
FP_1688,1.2614200498278165e-05,fingerprints
FP_1952,1.245476534675698e-05,fingerprints
FP_740,1.1588353189143896e-05,fingerprints
FP_278,1.0780148174089984e-05,fingerprints
FP_793,1.0635615554103656e-05,fingerprints
FP_1159,9.178851714987623e-06,fingerprints
FP_1821,9.008773175172418e-06,fingerprints
FP_920,7.574846990915495e-06,fingerprints
FP_1501,0.0,fingerprints
FP_1499,0.0,fingerprints
FP_1565,0.0,fingerprints
FP_1514,0.0,fingerprints
FP_1528,0.0,fingerprints
FP_1552,0.0,fingerprints
FP_1497,0.0,fingerprints
FP_1527,0.0,fingerprints
FP_1544,0.0,fingerprints
FP_1550,0.0,fingerprints
FP_1567,0.0,fingerprints
FP_1526,0.0,fingerprints
FP_1511,0.0,fingerprints
FP_1545,0.0,fingerprints
FP_1523,0.0,fingerprints
FP_1495,0.0,fingerprints
FP_1494,0.0,fingerprints
FP_1524,0.0,fingerprints
FP_1512,0.0,fingerprints
FP_1569,0.0,fingerprints
FP_1525,0.0,fingerprints
FP_1493,0.0,fingerprints
FP_1492,0.0,fingerprints
FP_1549,0.0,fingerprints
FP_1548,0.0,fingerprints
FP_1491,0.0,fingerprints
FP_1547,0.0,fingerprints
FP_1500,0.0,fingerprints
FP_1537,0.0,fingerprints
FP_1538,0.0,fingerprints
FP_1529,0.0,fingerprints
FP_1560,0.0,fingerprints
FP_1535,0.0,fingerprints
FP_1506,0.0,fingerprints
FP_1559,0.0,fingerprints
FP_1533,0.0,fingerprints
FP_1531,0.0,fingerprints
FP_1558,0.0,fingerprints
FP_1557,0.0,fingerprints
FP_1556,0.0,fingerprints
FP_1540,0.0,fingerprints
FP_1517,0.0,fingerprints
FP_1555,0.0,fingerprints
FP_1541,0.0,fingerprints
FP_1505,0.0,fingerprints
FP_1504,0.0,fingerprints
FP_1519,0.0,fingerprints
FP_1520,0.0,fingerprints
FP_1554,0.0,fingerprints
FP_1515,0.0,fingerprints
FP_1503,0.0,fingerprints
FP_1521,0.0,fingerprints
FP_1502,0.0,fingerprints
FP_1508,0.0,fingerprints
FP_1542,0.0,fingerprints
FP_1509,0.0,fingerprints
FP_1536,0.0,fingerprints
FP_38,0.0,fingerprints
FP_1489,0.0,fingerprints
