feature,mean_absolute_shap,group
FP_722,7.579891192962479e-05,fingerprints
FP_429,7.55576529061939e-05,fingerprints
FP_172,7.400780779051704e-05,fingerprints
FP_1479,7.363697855381629e-05,fingerprints
FP_1381,7.338231694716222e-05,fingerprints
FP_601,7.329450280649553e-05,fingerprints
FP_2002,7.00781412871295e-05,fingerprints
FP_201,6.96152434638776e-05,fingerprints
FP_1701,6.940150053899481e-05,fingerprints
FP_1315,6.906475289481823e-05,fingerprints
FP_1374,6.845785782725202e-05,fingerprints
FP_1686,6.799147727401208e-05,fingerprints
FP_385,6.774561177111156e-05,fingerprints
FP_286,6.765475002712283e-05,fingerprints
FP_798,6.676896277270041e-05,fingerprints
FP_161,6.49627869077971e-05,fingerprints
FP_610,6.352505402540082e-05,fingerprints
FP_1789,6.344654720550982e-05,fingerprints
FP_423,6.32535659289255e-05,fingerprints
FP_1924,6.319897522345965e-05,fingerprints
FP_2028,6.300499659910777e-05,fingerprints
FP_357,6.295017317070884e-05,fingerprints
FP_1539,6.258962702499354e-05,fingerprints
FP_263,6.0871802274139694e-05,fingerprints
FP_934,6.081857874815911e-05,fingerprints
FP_1205,6.017359679321662e-05,fingerprints
FP_1330,5.9912532547705734e-05,fingerprints
FP_1363,5.796363853034358e-05,fingerprints
FP_1090,5.748576028654197e-05,fingerprints
FP_39,5.734852076754098e-05,fingerprints
FP_1524,5.7102723628289874e-05,fingerprints
FP_329,5.702884034441844e-05,fingerprints
FP_1320,5.693555216907838e-05,fingerprints
FP_485,5.421037428085487e-05,fingerprints
FP_488,5.3991038553207324e-05,fingerprints
FP_219,5.38909176488421e-05,fingerprints
FP_1131,5.377700797997688e-05,fingerprints
FP_1554,5.3576532519499684e-05,fingerprints
FP_1678,5.273714674422919e-05,fingerprints
FP_1590,5.255156018567086e-05,fingerprints
FP_999,5.149373858047648e-05,fingerprints
FP_979,5.146882297717468e-05,fingerprints
FP_250,5.146411565205299e-05,fingerprints
FP_712,5.134705341226632e-05,fingerprints
FP_1680,5.031155789811658e-05,fingerprints
FP_1137,5.022973204367713e-05,fingerprints
FP_1721,5.0195752993724505e-05,fingerprints
FP_129,5.018007124684147e-05,fingerprints
FP_1052,5.0002620907091875e-05,fingerprints
FP_1450,4.950124879802837e-05,fingerprints
FP_1402,4.941599726150543e-05,fingerprints
FP_660,4.923055684224249e-05,fingerprints
FP_584,4.895693566498169e-05,fingerprints
FP_253,4.8431626791620516e-05,fingerprints
FP_238,4.794558494543771e-05,fingerprints
FP_1959,4.794120863131232e-05,fingerprints
FP_1944,4.786674511299928e-05,fingerprints
FP_163,4.780089969152086e-05,fingerprints
FP_447,4.7751680012710974e-05,fingerprints
FP_475,4.772611464079639e-05,fingerprints
FP_837,4.7196314848547306e-05,fingerprints
FP_1180,4.6571207141310715e-05,fingerprints
FP_1805,4.653506401797886e-05,fingerprints
FP_71,4.632796392025329e-05,fingerprints
FP_1053,4.618174872697278e-05,fingerprints
FP_83,4.513233933935871e-05,fingerprints
FP_828,4.451672149453143e-05,fingerprints
FP_943,4.451384986628677e-05,fingerprints
FP_1865,4.420132867696746e-05,fingerprints
FP_583,4.418844492678677e-05,fingerprints
FP_450,4.400236233618277e-05,fingerprints
FP_988,4.3850885929616054e-05,fingerprints
FP_720,4.357397752459793e-05,fingerprints
FP_563,4.328155889462229e-05,fingerprints
FP_2039,4.2299145134601226e-05,fingerprints
FP_1373,4.1586699680360116e-05,fingerprints
FP_746,3.989805903624541e-05,fingerprints
FP_1569,3.6223137636082146e-05,fingerprints
FP_1827,3.618161762885613e-05,fingerprints
FP_1125,3.616328637491102e-05,fingerprints
FP_1350,3.603199636167691e-05,fingerprints
FP_1102,3.495376915071005e-05,fingerprints
FP_1600,3.3968288721037134e-05,fingerprints
FP_1899,3.357385613437566e-05,fingerprints
FP_415,3.33241028659604e-05,fingerprints
FP_948,3.1547610345264714e-05,fingerprints
FP_1846,2.9837726077063706e-05,fingerprints
FP_757,2.96020376314923e-05,fingerprints
FP_874,2.919904495515651e-05,fingerprints
FP_281,2.883271853148872e-05,fingerprints
FP_435,2.8242222240685603e-05,fingerprints
6lqa,2.702809775008217e-05,docking
FP_754,2.677278534207535e-05,fingerprints
FP_1078,2.673862625803339e-05,fingerprints
FP_2026,2.5023958685152708e-05,fingerprints
FP_132,2.4997517297809207e-05,fingerprints
FP_1484,2.4263574733235173e-05,fingerprints
FP_1478,2.4072471223993358e-05,fingerprints
FP_512,2.4048271323489542e-05,fingerprints
FP_1740,2.3852984036523274e-05,fingerprints
FP_705,2.3532308915922933e-05,fingerprints
FP_1359,2.3516744144189146e-05,fingerprints
FP_688,2.3248512001134437e-05,fingerprints
FP_544,2.3002372222654738e-05,fingerprints
FP_1159,2.280453978313305e-05,fingerprints
FP_1566,2.130301887655532e-05,fingerprints
FP_793,2.068027379115268e-05,fingerprints
FP_1699,2.043371422429649e-05,fingerprints
FP_1620,2.040567755516347e-05,fingerprints
FP_516,1.9496614683147336e-05,fingerprints
FP_214,1.9261884807060296e-05,fingerprints
FP_853,1.8745533263535937e-05,fingerprints
